Date,Time,C1_1,C2_1,C3_1,C4_1,C6_1,C8_1,C9_1,C10_1,C11_1,C12_1,C13_1,C15_1,C17_1,C19_1,C21_1,C23_1,C26_1,C28_1,C31_1,C34_1,C35_1,C36_1,C37_1,C38_1,C40_1,C41_1,C45_1,C47_1,C48_1,C49_1,C51_1,C52_1,C53_1,C54_1,C56_1,C58_1,C59_1,C61_1,C63_1,C64_1,C68_1,C69_1,C70_1,C71_1,C72_1,C73_1,C74_1,C75_1,C76_1,C77_1,C78_1,C79_1,C81_1,C82_1,C84_1,C85_1,C87_1,C94_1,C96_1,C98_1,C100_1,C104_1,C105_1,C119_1,C131_1,C134_1,C136_1,C140_1,C145_1,C147_1,C148_1,C167_1,C169_1,C170_1,C171_1,C199_1,C306_1,C312_1,C314_1,C316_3,C317_1,C318_1,C401_2,C402_1,C403_1,C404_1,C409_1,C410_1,C413_1,C414_1,C415_1,C501_1,C502_1,C503_1,C601_1,C602_1,C603_1,C612_1,C613_1,C614_1,C617_1,C618_1,C619_1,C620_1,C640_1,C642_1,C643_1,C661_1,C662_1,C663_1,C678_1,C707_1,C1006_1,C1014_1,C1015_1,C1016_1,C5001_1,C5001_2,C5004_1,C5005_1,C5006_1,C5007_1,C5008_1
20030709,21:00,334.09,196.96,159.40,145.77,137.55,117.15,203.38,171.08,179.91,133.62,185.44,273.90,188.11,199.81,128.82,164.41,143.50,171.23,182.96,153.60,161.85,172.02,155.22,184.09,163.68,119.13,167.43,170.51,76.95,168.17,163.91,179.30,31.44,194.61,184.21,175.57,196.25,184.70,183.74,169.38,187.44,212.89,181.12,169.80,135.66,190.52,183.26,184.83,199.08,187.19,149.61,350.52,24.26,189.36,317.39,206.26,170.82,184.92,173.61,144.39,PMA,4.29,6.96,177.20,195.39,182.07,167.46,176.98,158.14,179.22,178.82,339.57,327.52,130.05,173.65,137.93,181.24,194.47,157.63,163.38,256.62,185.33,199.73,178.99,353.72,LIM,106.43,220.55,197.07,211.14,229.28,124.12,165.05,191.49,205.48,179.82,305.40,177.21,178.82,152.77,155.72,172.19,170.02,178.20,181.66,174.64,174.96,84.63,47.63,84.13,146.23,LST,185.57,169.97,252.37,175.28,152.84,147.65,156.00,146.49,133.50,178.60,177.29
20030709,22:00,276.10,190.80,192.26,146.66,144.49,173.04,194.86,167.52,183.54,108.65,184.43,292.45,177.82,173.42,136.20,167.22,111.04,172.02,179.27,169.35,321.88,170.91,233.10,125.35,158.78,169.91,173.46,170.41,135.30,197.66,171.85,175.63,31.03,193.18,175.47,177.98,189.69,188.89,187.70,176.77,181.74,204.23,177.66,166.60,169.79,186.66,187.38,168.81,179.17,175.51,86.31,21.21,328.62,203.39,352.84,211.63,164.38,175.05,172.89,158.24,PMA,18.31,15.11,183.28,193.85,179.88,184.56,192.01,163.73,177.34,303.38,281.10,292.58,143.41,191.56,140.46,214.71,185.47,153.27,168.91,234.69,147.13,196.00,177.87,302.19,LIM,14.66,96.43,208.73,219.71,208.55,129.84,161.91,183.13,197.83,167.28,324.99,145.97,155.59,155.05,298.26,169.75,167.19,181.96,190.54,165.72,182.39,29.83,102.48,116.50,148.86,LST,182.41,163.18,318.91,181.95,159.29,125.31,187.18,160.67,70.43,172.91,163.70
20030709,23:00,244.18,198.19,164.30,144.04,145.43,196.96,193.63,190.89,205.40,126.14,172.94,270.09,170.12,194.12,133.40,200.63,145.86,182.41,173.60,186.37,280.02,187.94,191.02,100.13,132.28,198.20,192.68,144.50,187.63,192.90,287.64,176.94,101.52,202.45,172.88,166.37,180.93,184.05,183.82,178.29,178.41,195.64,172.71,162.20,67.76,180.77,177.28,177.31,177.36,172.27,145.61,31.48,205.08,202.40,6.85,207.49,149.30,178.61,165.34,143.99,198.65,23.09,26.19,192.66,197.97,187.85,190.58,129.16,186.01,181.08,301.37,248.33,250.12,131.31,173.16,134.91,199.58,193.12,152.22,171.34,279.43,142.91,194.57,171.86,266.72,LIM,84.81,95.70,191.75,173.83,206.41,119.36,169.32,160.09,176.69,165.44,270.15,152.22,162.28,163.27,312.04,166.62,168.04,188.85,192.20,173.61,189.84,25.50,36.79,49.86,139.61,LST,173.56,149.58,285.10,169.52,158.09,59.35,185.09,172.74,139.83,175.98,164.07
20030710,00:00,89.26,197.83,163.10,144.27,181.73,135.26,196.82,178.26,167.63,158.03,173.68,179.44,175.78,173.47,132.95,137.17,151.75,186.92,179.81,179.83,57.79,198.36,287.19,122.63,138.82,225.23,174.45,148.03,105.42,220.35,104.94,173.74,158.73,201.67,174.49,137.14,167.36,178.09,176.60,179.30,172.92,187.11,174.09,157.29,49.79,179.81,172.01,179.35,181.71,169.75,119.17,29.27,125.66,197.57,127.89,185.56,143.97,177.61,183.99,143.03,191.96,25.68,30.93,193.36,198.61,179.10,194.63,150.96,161.50,178.50,23.94,65.09,225.71,139.88,169.47,138.94,191.18,189.61,149.81,176.63,242.42,159.09,193.44,175.51,48.28,LIM,149.22,159.12,243.72,167.05,225.02,89.06,166.91,144.49,161.32,163.68,43.80,150.24,150.06,171.87,38.13,153.93,163.69,184.03,193.21,179.61,187.17,129.43,124.48,157.36,144.59,LST,174.63,146.11,334.61,167.67,160.39,50.36,154.00,167.03,113.52,168.65,165.15
20030710,01:00,37.61,186.89,164.41,145.69,155.84,63.22,192.52,159.75,168.28,162.30,171.63,62.93,179.23,171.15,130.01,154.60,125.48,175.32,167.52,168.41,105.81,191.38,171.00,116.21,160.59,193.25,177.52,146.41,212.78,186.04,111.32,178.10,171.05,205.48,182.51,150.42,157.60,179.63,174.97,165.85,170.16,175.67,174.01,151.93,55.52,175.75,181.68,174.47,183.25,177.11,149.89,48.76,78.31,193.27,86.12,182.55,155.34,178.96,173.99,142.70,158.05,35.53,42.25,194.61,195.61,177.77,194.43,125.11,168.25,172.17,23.35,318.11,287.73,146.08,171.22,136.20,179.95,193.50,150.65,179.87,186.11,149.46,196.65,173.53,21.74,LIM,123.20,59.53,211.98,191.42,196.08,106.12,151.58,139.37,158.78,163.65,53.09,134.61,170.29,164.44,29.25,171.81,173.24,167.76,187.24,181.11,178.53,169.89,172.51,170.24,139.11,LST,171.63,152.28,53.62,171.37,159.99,153.38,162.00,157.28,132.75,171.82,170.28
20030710,02:00,24.54,193.31,169.25,138.61,158.84,88.25,191.42,162.53,180.77,157.66,178.70,353.23,180.12,169.61,124.56,165.92,117.53,172.96,174.77,174.23,160.88,159.11,146.98,103.53,182.53,168.55,181.43,148.90,114.31,162.30,177.18,181.82,151.94,199.44,182.98,133.41,158.55,182.88,184.52,169.45,171.95,177.20,174.78,150.24,132.15,153.98,181.15,175.90,180.91,176.62,155.19,40.57,29.14,167.37,21.76,178.52,150.78,181.15,173.96,141.10,168.39,31.54,38.01,190.44,196.26,181.67,187.23,144.05,167.29,172.67,359.42,131.08,223.23,145.50,176.69,131.60,176.54,195.76,156.31,182.96,197.70,146.64,196.34,176.93,26.11,LIM,28.04,121.41,249.92,174.08,167.64,119.29,167.41,139.43,159.88,152.05,24.39,138.78,174.00,149.39,339.23,165.37,181.37,170.77,181.67,181.70,178.53,170.17,155.08,136.91,133.45,LST,174.79,155.17,21.96,181.20,160.56,37.00,152.16,160.47,126.22,173.58,170.94
20030710,03:00,93.25,211.17,182.72,146.54,171.73,111.86,187.98,165.10,176.95,152.91,175.42,105.87,179.49,182.22,137.73,148.96,119.78,189.37,179.67,179.62,161.00,139.65,115.57,121.35,159.57,148.86,187.67,153.66,153.08,136.65,176.50,181.99,115.71,227.88,183.68,144.42,159.11,184.26,181.42,185.63,178.74,174.58,176.40,157.67,168.73,146.42,163.10,176.78,170.12,177.32,135.85,7.91,58.68,180.53,69.61,190.79,157.90,179.27,183.03,145.96,190.64,7.96,14.05,196.10,204.49,179.63,199.74,143.50,179.85,176.22,343.41,155.64,181.52,149.79,183.05,136.68,181.44,190.70,166.43,181.35,191.28,177.01,197.70,176.50,191.93,LIM,118.26,112.14,243.31,148.83,147.09,132.97,153.50,142.45,170.39,157.88,134.39,143.18,178.66,139.79,27.32,159.77,182.32,185.43,180.11,89.07,193.20,174.94,152.96,85.83,133.38,LST,168.63,158.28,170.26,169.20,167.94,8.00,144.98,164.85,121.99,174.88,171.48
20030710,04:00,163.80,209.76,184.79,155.87,83.70,107.27,194.13,172.31,189.32,115.40,176.81,165.13,179.96,173.83,145.74,152.36,157.24,183.50,178.76,182.54,170.66,125.94,102.80,123.39,130.96,118.81,186.60,163.15,140.42,118.93,169.07,180.77,114.44,244.63,185.94,146.59,167.37,178.65,180.96,164.38,179.76,188.67,178.77,164.63,183.13,160.25,178.98,180.97,168.26,171.26,146.20,10.46,153.00,179.16,115.30,176.77,161.71,179.40,181.87,157.09,179.35,11.35,16.51,197.29,203.83,178.35,199.56,158.06,183.42,174.56,180.91,172.94,189.12,156.35,180.93,149.10,197.49,192.21,170.69,173.60,239.09,191.30,193.91,175.40,201.72,LIM,134.14,103.89,172.19,121.79,134.28,140.47,158.86,156.61,177.42,148.49,184.62,151.58,174.14,156.15,144.41,166.53,180.25,192.32,180.78,80.16,213.11,195.27,112.74,84.62,143.81,LST,183.68,163.62,189.19,175.73,172.48,5.60,165.70,171.17,126.59,170.88,172.41
20030710,05:00,175.72,202.96,181.74,164.46,107.71,113.96,193.03,167.46,196.03,112.99,187.41,188.10,183.41,180.32,154.34,161.88,154.78,188.78,184.91,178.45,168.13,127.39,112.63,132.82,128.93,119.48,182.93,174.70,161.66,124.88,176.44,180.18,134.96,217.87,195.83,150.34,167.16,189.84,186.30,168.07,193.62,195.14,185.15,169.05,142.37,162.87,182.35,186.85,174.76,175.14,144.58,48.77,173.76,183.65,120.97,171.82,167.18,178.95,183.95,165.19,173.10,34.40,40.26,194.42,198.80,188.46,209.07,167.02,176.95,171.92,184.73,179.79,192.48,167.31,183.31,160.03,193.26,191.46,175.98,161.52,213.11,204.93,200.29,178.86,211.32,LIM,139.23,128.75,181.07,127.57,150.13,138.35,164.86,166.74,190.17,155.09,186.70,150.02,177.58,162.55,206.01,164.73,175.92,191.85,183.65,225.69,255.96,127.93,110.87,87.60,141.04,LST,192.48,175.46,196.08,181.49,174.11,2.75,169.22,167.13,54.02,179.59,183.51
20030710,06:00,179.29,188.08,185.95,172.09,132.84,94.08,191.80,198.33,200.95,121.86,200.59,190.17,187.83,182.00,160.87,164.50,153.19,190.92,188.28,187.70,161.13,136.10,122.56,145.43,128.97,127.41,186.48,174.93,162.59,137.82,163.95,185.00,129.83,202.46,189.54,149.61,169.06,191.03,190.40,179.12,190.46,199.09,190.35,176.82,154.14,167.30,189.32,185.17,176.29,179.99,99.57,59.61,183.27,185.03,138.90,198.26,145.96,188.18,189.98,174.24,205.44,48.04,53.25,197.14,209.19,198.51,199.69,168.67,191.37,173.15,191.43,179.98,192.51,169.68,186.11,170.74,198.93,196.82,178.11,176.39,227.42,203.44,201.25,186.06,208.14,LIM,140.55,119.51,207.93,132.62,157.35,134.94,169.47,172.63,195.28,98.41,193.35,147.07,192.78,165.43,209.39,167.39,184.47,201.50,189.89,192.30,188.11,149.59,121.03,83.91,139.23,LST,198.65,174.72,194.05,198.70,177.09,0.22,175.53,175.12,354.04,183.85,171.51
20030710,07:00,216.10,206.74,190.84,178.38,102.66,121.70,202.35,203.29,203.36,102.81,198.17,229.17,188.58,191.80,169.23,169.62,78.73,195.01,187.83,194.02,194.48,135.40,128.75,147.95,110.99,139.95,195.69,175.30,159.29,142.61,203.37,186.86,152.66,223.52,190.55,160.20,157.00,190.60,189.61,174.76,189.48,197.12,187.25,178.61,176.21,164.65,182.81,187.34,180.12,184.79,151.07,85.55,209.45,209.80,156.72,213.58,150.16,193.59,194.20,180.28,217.69,57.68,66.13,220.24,206.72,197.76,198.71,164.47,197.72,175.35,206.82,203.86,224.51,176.00,196.19,180.40,209.79,200.86,179.70,174.55,263.28,213.41,195.27,188.26,216.94,LIM,145.97,137.96,186.01,147.00,158.68,107.83,171.29,178.30,196.57,95.80,195.62,149.16,201.75,176.45,228.75,170.29,188.89,193.84,208.79,330.33,190.00,154.18,124.61,85.36,137.80,LST,192.12,172.43,202.79,181.23,LST,353.77,209.47,180.78,0.00,182.95,176.49
20030710,08:00,169.76,228.81,FEW,181.17,78.30,162.77,267.75,207.02,198.32,99.46,199.00,219.59,194.36,207.29,179.87,172.10,150.94,234.59,189.27,202.58,183.60,137.68,130.88,FEW,109.93,120.20,202.97,178.81,170.79,136.03,201.24,186.31,152.80,233.42,196.43,166.28,171.20,188.32,187.79,98.76,186.51,196.76,183.46,174.28,189.68,151.06,187.19,186.48,182.79,182.73,139.00,94.45,194.11,200.00,148.41,223.67,FEW,193.79,204.60,189.75,233.06,74.96,84.93,237.54,241.88,198.86,227.98,175.66,201.90,197.57,200.81,196.75,200.17,185.29,FEW,187.10,226.67,189.40,187.67,169.20,246.44,211.09,194.26,188.88,214.83,LIM,158.66,156.36,176.90,146.53,142.33,133.65,177.59,184.57,FEW,FEW,189.95,143.17,FEW,FEW,222.46,176.31,211.53,FEW,222.39,86.86,193.56,145.44,106.62,85.48,155.08,LST,195.10,173.51,201.00,188.90,LST,351.09,LST,LST,LST,LST,LST
20030710,09:00,168.01,196.85,188.54,184.49,88.80,144.79,190.55,216.89,197.90,104.18,199.19,200.97,196.80,189.30,186.63,184.70,178.11,224.49,193.75,203.46,167.62,115.13,110.65,140.00,120.16,121.55,194.26,181.70,164.66,117.87,173.28,188.92,149.39,221.45,212.90,174.98,186.19,188.38,186.85,174.66,196.86,199.46,187.78,176.81,187.16,151.41,188.41,192.07,192.36,176.93,164.86,62.24,177.11,184.97,151.36,203.13,146.58,193.59,202.85,189.63,237.31,56.90,70.57,229.47,234.57,201.11,218.99,191.13,194.84,201.91,194.84,183.59,190.15,186.09,180.76,182.31,242.34,173.83,192.23,180.46,294.18,252.93,196.23,191.75,209.74,LIM,163.74,160.70,173.30,130.09,137.50,154.71,179.22,186.76,215.00,64.23,188.34,127.82,186.78,180.29,198.06,153.65,196.71,207.44,225.14,171.98,203.24,135.23,114.23,90.86,168.17,LST,200.38,173.01,202.78,186.92,180.13,358.57,200.06,194.20,80.64,180.42,205.05
20030710,10:00,176.39,202.51,193.35,179.65,87.87,167.36,108.22,205.95,199.76,107.83,209.75,200.33,203.96,189.20,167.13,191.34,177.79,189.37,203.54,203.36,173.35,121.32,117.14,141.22,126.93,110.70,200.55,176.43,157.64,123.43,176.29,188.70,154.52,207.92,198.99,178.85,190.87,195.71,211.21,154.59,192.38,207.61,196.71,186.04,173.24,149.39,196.14,194.90,189.17,174.70,177.19,10.55,192.00,196.18,166.87,183.83,180.97,195.10,200.54,183.67,234.92,21.37,19.28,218.67,203.39,218.41,207.81,196.72,197.36,181.81,195.52,190.99,190.56,184.56,192.87,177.51,267.68,172.99,206.70,187.18,296.86,275.27,218.50,195.89,208.86,LIM,170.46,153.93,173.40,131.37,144.50,155.49,182.75,187.20,210.93,182.57,191.19,142.46,195.15,178.80,212.00,155.43,201.75,198.76,212.45,69.31,189.99,140.87,117.69,87.35,175.41,LST,207.29,173.21,203.65,182.99,180.04,359.54,192.96,193.41,335.81,189.40,187.36
20030710,11:00,172.82,186.97,206.93,176.13,55.03,166.36,61.62,214.39,200.34,101.74,206.61,191.66,204.13,197.26,160.77,192.06,171.72,232.43,202.30,200.08,176.92,127.83,113.91,148.37,125.26,117.51,195.31,155.69,163.67,130.89,181.23,192.74,150.15,211.86,207.39,188.56,192.68,188.24,212.43,128.10,197.74,201.98,193.10,195.89,173.40,146.67,200.78,187.75,189.34,189.95,186.35,6.85,190.72,206.16,165.03,196.23,177.00,197.23,201.00,179.53,235.71,24.50,28.02,209.59,249.57,214.56,209.15,194.43,196.85,187.92,199.08,187.02,189.78,183.80,194.06,171.38,274.20,183.11,193.61,207.38,304.75,269.90,217.72,193.38,207.16,LIM,173.35,134.62,160.58,132.70,145.10,157.95,193.06,201.74,209.89,178.20,191.16,151.03,205.86,184.91,213.59,168.96,204.55,205.55,217.43,80.15,168.72,135.75,124.92,93.55,169.00,LST,210.53,164.23,204.08,181.31,197.19,314.32,202.42,188.19,338.26,183.29,197.82
20030710,12:00,168.72,197.02,194.74,175.39,92.72,144.50,329.46,207.21,201.14,108.51,205.15,196.43,203.91,205.87,165.44,197.33,173.81,221.49,200.51,194.88,176.16,121.72,109.54,148.37,115.65,91.12,193.04,171.40,135.79,133.84,175.06,197.59,158.89,218.32,208.82,189.98,191.35,189.77,212.63,171.11,201.36,203.70,205.38,201.34,173.99,170.99,197.33,199.47,193.13,193.19,113.81,34.58,177.79,224.06,159.10,210.68,195.07,198.64,204.67,183.63,237.86,343.19,30.49,228.62,240.44,223.57,208.09,203.58,197.07,186.80,176.92,180.02,184.51,182.45,191.72,174.30,270.18,176.07,190.08,200.52,340.79,314.69,221.69,193.91,207.35,LIM,171.32,152.80,165.11,133.81,155.63,158.13,189.20,200.34,214.72,185.82,187.81,163.02,195.69,185.10,203.65,190.44,198.96,200.40,219.81,63.44,175.53,130.37,103.65,88.50,175.64,LST,208.99,165.57,200.74,180.41,186.88,351.76,212.51,182.10,359.64,182.99,197.63
20030710,13:00,191.80,219.50,193.56,179.10,92.04,179.17,241.41,211.39,205.66,107.08,220.15,205.22,210.06,229.86,167.55,199.69,206.81,208.46,204.75,191.99,188.99,130.64,120.36,137.97,118.13,116.57,196.99,177.56,177.05,134.86,182.99,207.48,158.78,234.10,223.82,185.48,200.36,206.66,209.69,196.87,219.49,211.51,217.72,201.32,167.43,194.66,204.60,209.96,212.46,204.74,191.83,52.36,188.73,230.88,187.38,224.73,203.07,207.09,199.42,179.58,234.84,45.56,52.71,246.67,231.64,223.33,211.32,199.94,199.71,196.22,197.99,200.53,194.67,183.01,195.34,176.69,266.36,213.80,189.67,43.78,219.09,244.68,229.87,201.96,213.08,LIM,187.33,199.75,183.53,142.79,153.51,165.63,200.93,215.92,229.32,209.74,191.53,191.53,199.39,200.06,217.84,208.62,207.95,201.62,216.57,180.31,218.85,131.29,109.01,85.81,182.62,LST,210.89,173.98,203.40,228.99,191.68,350.59,209.64,177.10,178.51,201.45,214.50
20030710,14:00,213.15,226.75,200.00,179.94,109.51,218.13,255.17,198.24,PMA,114.86,214.99,217.77,213.15,233.96,172.75,202.83,219.22,171.76,216.02,193.88,206.08,147.18,129.47,123.07,120.80,118.13,210.77,183.80,231.86,139.58,206.57,210.10,205.03,234.67,223.60,189.43,204.78,222.05,214.86,213.27,230.80,214.11,224.04,205.82,179.59,205.97,209.67,206.23,QAS,212.47,202.02,70.11,214.10,231.18,209.95,232.13,203.24,209.76,189.20,178.36,236.62,60.25,64.64,235.24,175.65,227.59,222.60,214.29,217.07,182.86,207.89,210.65,218.94,185.85,194.14,172.44,255.55,234.54,187.61,139.72,188.78,219.97,238.27,208.85,218.29,LIM,209.13,214.78,191.69,143.90,161.60,172.95,215.00,220.31,232.19,220.94,196.56,189.31,207.33,194.17,211.16,223.67,228.95,197.99,227.36,233.74,220.82,125.77,114.58,87.71,187.76,LST,216.14,178.42,200.31,227.95,193.52,209.42,205.98,181.99,188.16,214.45,215.10
20030710,15:00,218.01,247.38,197.13,191.09,109.23,225.82,231.99,215.66,205.90,111.16,221.61,231.23,214.76,235.75,175.56,211.12,228.86,230.38,203.65,192.70,191.68,134.52,133.11,AQI,132.60,119.15,223.68,189.29,232.75,137.31,178.59,218.33,216.38,222.46,222.75,209.29,196.09,226.49,212.89,126.68,220.24,209.80,224.05,213.61,180.71,215.24,205.04,217.66,223.76,220.32,218.73,PMA,218.41,225.92,231.69,237.87,203.08,223.25,194.34,188.93,227.17,66.50,67.54,194.76,255.89,222.78,176.37,211.92,209.78,208.44,200.88,229.90,245.17,183.56,194.92,172.89,310.83,232.02,186.54,151.58,174.58,211.01,228.59,215.95,247.89,LIM,224.55,225.61,178.35,134.23,162.31,181.16,201.52,195.75,226.09,207.27,225.76,188.45,199.25,194.52,211.12,213.22,246.56,213.35,222.07,260.73,197.06,122.72,107.39,93.41,199.10,LST,210.12,190.40,FEW,201.12,190.81,201.21,194.07,184.05,209.80,216.74,215.18
20030710,16:00,146.30,202.98,198.90,179.69,111.19,231.29,228.11,272.83,211.64,116.90,229.24,139.23,215.87,227.06,169.36,207.62,223.37,297.04,211.48,216.19,125.31,158.90,151.43,AQI,138.94,142.54,130.76,201.41,236.22,163.54,163.35,219.62,225.97,198.78,228.66,189.01,203.59,225.07,220.57,264.08,206.88,213.22,227.13,199.36,172.69,224.34,209.54,214.55,224.32,225.66,225.93,72.74,200.32,214.72,157.56,233.47,209.36,221.63,240.81,179.22,282.54,69.59,70.55,238.36,318.94,221.90,245.25,203.78,184.73,284.17,299.48,131.82,153.96,184.30,191.51,183.02,41.48,237.19,180.40,145.81,174.54,121.07,232.19,209.77,172.47,LIM,239.85,234.12,194.17,145.52,190.28,183.94,187.62,195.83,235.19,201.16,155.00,194.25,192.49,190.48,262.23,186.72,253.50,243.52,207.82,238.71,310.03,129.83,123.73,113.93,171.95,LST,213.24,162.49,165.80,216.22,188.54,189.90,194.88,200.08,222.74,214.50,217.96
20030710,17:00,160.90,215.52,189.07,180.99,126.53,177.85,213.37,283.73,215.11,126.15,212.08,149.58,213.59,213.46,165.75,202.81,218.22,227.31,214.66,221.62,218.60,179.14,148.89,AQI,137.88,153.93,185.47,140.15,218.15,166.21,245.99,223.09,173.22,216.15,237.09,197.07,198.78,235.18,228.78,246.94,213.84,209.17,222.94,204.67,166.44,215.82,201.79,225.85,221.68,225.98,233.72,79.80,157.73,210.47,125.11,211.16,195.89,226.99,190.37,184.26,303.27,76.66,73.38,229.49,243.57,228.81,201.73,206.42,101.95,315.83,121.32,165.87,180.44,179.45,192.27,160.92,67.73,234.93,177.09,137.54,288.10,131.90,223.18,213.78,185.21,LIM,160.16,225.38,204.38,188.81,190.77,166.48,191.29,205.03,215.28,239.44,178.13,202.92,194.51,185.06,119.46,202.96,304.84,246.28,348.44,227.73,227.40,123.48,113.85,139.10,178.27,LST,207.81,169.13,141.26,220.25,189.54,283.64,194.94,231.56,225.92,217.57,214.74
20030710,18:00,171.90,244.20,182.08,157.26,131.43,167.86,213.30,289.68,216.60,127.79,220.16,158.69,233.98,209.22,156.77,212.87,295.93,239.12,241.67,196.37,144.02,162.25,160.33,AQI,133.88,141.01,169.73,88.21,188.81,149.18,136.89,228.91,126.79,248.35,235.47,201.57,197.70,235.21,226.26,219.28,234.49,210.66,219.33,201.20,193.94,225.07,212.85,228.53,223.82,225.20,242.95,88.61,195.76,218.63,115.26,203.76,198.72,228.10,171.67,162.80,328.71,73.50,94.76,210.83,254.92,233.98,231.47,202.73,107.58,315.40,174.16,174.81,183.24,159.80,185.38,155.19,83.63,228.41,167.35,104.13,198.67,170.03,236.17,228.53,199.85,LIM,129.83,139.66,209.99,113.50,130.20,156.83,194.57,202.53,219.98,160.90,177.85,181.40,184.57,190.21,165.49,190.64,87.63,277.16,303.48,196.13,236.02,133.01,120.74,134.70,181.62,LST,206.54,119.18,176.10,188.83,179.39,2.46,205.59,189.25,227.28,230.10,223.14
20030710,19:00,160.75,277.34,179.53,160.20,133.10,178.09,254.25,223.72,204.99,128.91,233.48,177.10,242.90,214.09,146.50,195.51,332.42,230.26,251.43,191.84,146.88,100.40,105.74,AQI,133.11,122.03,171.85,98.64,196.95,103.08,154.89,223.72,143.45,275.67,241.06,187.92,186.70,233.33,232.44,203.50,243.29,218.88,231.12,200.99,115.88,216.04,211.58,221.45,219.84,222.05,231.42,100.62,167.53,206.78,138.82,215.85,146.17,238.65,208.78,155.87,189.89,89.03,90.27,257.50,245.71,243.49,235.98,209.17,156.74,213.83,173.73,164.57,172.88,144.41,188.20,155.82,73.28,240.59,165.03,162.91,183.32,187.65,234.63,230.34,188.72,LIM,143.89,182.66,195.99,106.23,125.27,149.10,193.59,197.41,213.06,148.38,174.00,193.09,189.69,192.25,165.54,202.49,132.17,209.74,286.28,256.51,242.31,122.67,105.55,84.47,166.14,LST,219.97,104.92,158.65,196.80,167.17,98.63,191.48,181.30,224.50,212.73,223.77
20030710,20:00,158.78,195.79,183.78,149.04,107.36,159.81,284.97,200.18,213.42,114.20,232.62,164.76,259.23,202.24,138.91,199.98,102.86,211.33,268.76,206.87,152.00,114.46,100.95,AQI,126.97,111.83,168.55,112.62,167.58,119.29,160.35,235.96,154.40,282.42,234.86,180.86,176.04,224.47,220.84,166.84,253.96,210.43,262.66,202.48,127.98,218.69,223.51,248.62,244.36,228.54,126.68,101.11,161.36,207.52,143.71,211.28,154.28,232.52,187.17,150.75,223.63,106.08,96.42,243.12,234.10,224.51,248.20,194.87,155.97,165.55,172.20,160.86,169.02,138.58,186.12,144.11,87.38,233.27,160.22,63.23,230.18,102.84,226.48,232.23,184.02,LIM,169.39,182.05,186.57,121.60,141.92,150.64,175.77,197.07,214.58,163.17,170.18,178.51,184.41,196.29,172.16,199.25,148.45,194.08,250.20,330.15,237.34,124.44,104.62,87.92,142.98,LST,239.83,100.60,162.47,192.67,175.98,147.17,190.60,197.32,110.59,213.10,240.93
20030710,21:00,161.06,164.74,177.17,142.03,111.66,147.90,298.90,200.04,210.93,109.64,283.64,168.25,287.56,201.23,137.48,161.28,134.25,268.97,265.56,198.43,134.56,132.04,103.80,AQI,122.37,113.06,163.88,100.66,181.17,132.25,160.54,234.58,141.63,204.62,213.55,177.32,174.68,222.48,220.95,115.87,247.76,217.01,293.71,201.20,118.64,234.40,234.49,248.21,276.44,233.26,116.10,126.71,166.44,205.36,138.89,199.05,168.66,224.26,154.36,142.83,227.12,109.75,109.29,295.35,260.33,216.83,333.06,177.75,149.44,181.45,169.63,158.77,178.77,140.46,187.58,138.26,85.03,238.98,161.16,103.18,211.52,144.54,214.80,220.91,183.08,LIM,147.01,174.23,176.83,108.23,166.92,135.93,176.38,186.34,224.61,179.34,QAS,169.36,182.81,187.10,163.00,205.83,197.73,193.07,266.94,89.19,319.26,117.94,96.68,91.03,146.14,LST,227.89,106.11,162.38,191.19,168.80,166.69,181.12,189.74,119.85,219.70,209.80
20030710,22:00,153.99,134.00,185.11,148.91,116.26,139.18,87.92,191.31,206.20,121.39,262.33,151.70,292.53,214.53,140.66,160.75,132.01,138.77,253.47,194.99,132.00,170.80,115.65,AQI,130.87,118.31,150.24,96.63,306.97,168.82,153.69,214.11,123.89,167.26,216.78,180.58,181.74,193.84,215.86,133.81,238.61,208.48,249.77,180.45,102.41,186.73,228.34,216.47,35.56,265.66,143.22,124.84,156.96,194.63,98.08,208.86,176.90,212.52,174.47,151.65,207.57,121.15,119.94,77.72,195.04,208.55,52.25,178.70,131.64,172.68,153.78,158.97,176.94,144.71,190.72,139.01,95.95,218.91,163.52,120.27,109.84,116.38,232.12,213.93,161.65,LIM,137.30,175.13,199.01,102.23,186.80,114.92,166.50,181.38,221.07,176.93,QAS,187.83,187.63,172.80,136.05,207.99,191.85,184.24,89.30,105.21,147.90,134.48,121.64,101.09,135.14,LST,203.25,97.06,148.88,196.93,176.09,173.75,194.78,183.00,LST,196.59,220.56
